Entity,Code,Year,Low-carbon energy (TWh growth - equivalent),Renewables (TWh growth - equivalent),Fossil fuels (TWh growth),Nuclear (TWh growth - equivalent)
Middle East (EI),,2021,3.0627594,-12.249962,346.15527,15.312735
Middle East (EI),,2022,23.460632,-7.8979874,423.84668,31.358612
Mongolia,MNG,1982,,,,0
Mongolia,MNG,1983,,,,0
Mongolia,MNG,1984,,,,0
Mongolia,MNG,1985,,,,0
Mongolia,MNG,1986,,,,0
Mongolia,MNG,1987,,,,0
Mongolia,MNG,1988,,,,0
Mongolia,MNG,1989,,,,0
Mongolia,MNG,1990,,,,0
Mongolia,MNG,1991,,,,0
Mongolia,MNG,1992,,,,0
Mongolia,MNG,1993,,,,0
Mongolia,MNG,1994,,,,0
Mongolia,MNG,1995,,,,0
Mongolia,MNG,1996,,,,0
Mongolia,MNG,1997,,,,0
Mongolia,MNG,1998,,,,0
Mongolia,MNG,1999,,,,0
Mongolia,MNG,2000,,,,0
Mongolia,MNG,2001,,,,0
Mongolia,MNG,2002,,,,0
Mongolia,MNG,2003,,,,0
Mongolia,MNG,2004,,,,0
Mongolia,MNG,2005,,,,0
Mongolia,MNG,2006,,,,0
Mongolia,MNG,2007,,,,0
Mongolia,MNG,2008,,,,0
Mongolia,MNG,2009,,,,0
Mongolia,MNG,2010,,,,0
Mongolia,MNG,2011,,,,0
Mongolia,MNG,2012,,,,0
Mongolia,MNG,2013,,,,0
Mongolia,MNG,2014,,,,0
Mongolia,MNG,2015,,,,0
Mongolia,MNG,2016,,,,0
Mongolia,MNG,2017,,,,0
Mongolia,MNG,2018,,,,0
Mongolia,MNG,2019,,,,0
Mongolia,MNG,2020,,,,0
Mongolia,MNG,2021,,,,0
Mongolia,MNG,2022,,,,0
Morocco,MAR,1966,-0.47016144,-0.47016144,6.094364,0
Morocco,MAR,1967,-0.36075282,-0.36075282,1.6153393,0
Morocco,MAR,1968,0.37258077,0.37258077,1.4399757,0
Morocco,MAR,1969,0.91666675,0.91666675,1.6400414,0
Morocco,MAR,1970,-0.06505394,-0.06505394,1.4311275,0
Morocco,MAR,1971,0.51451635,0.51451635,1.3903637,0
Morocco,MAR,1972,0.22473145,0.22473145,2.3853111,0
Morocco,MAR,1973,-1.194624,-1.194624,5.060814,0
Morocco,MAR,1974,0.4287634,0.4287634,2.2456856,0
Morocco,MAR,1975,-0.9491935,-0.9491935,1.6286736,0
Morocco,MAR,1976,-0.053225756,-0.053225756,3.582367,0
Morocco,MAR,1977,1.0852149,1.0852149,4.466034,0
Morocco,MAR,1978,0.15080643,0.15080643,2.9959183,0
Morocco,MAR,1979,0.49086046,0.49086046,5.7747116,0
Morocco,MAR,1980,-0.19811869,-0.19811869,0.37081146,0
Morocco,MAR,1981,-1.4518812,-1.4518812,-0.37337112,0
Morocco,MAR,1982,-1.3365594,-1.3365594,3.1357841,0
Morocco,MAR,1983,-0.26908588,-0.26908588,1.8907471,0
Morocco,MAR,1984,-0.3400538,-0.3400538,1.1728363,0
Morocco,MAR,1985,0.35483885,0.35483885,1.7440033,0
Morocco,MAR,1986,0.46424723,0.46424723,1.7681274,0
Morocco,MAR,1987,0.5381719,0.5381719,1.491745,0
Morocco,MAR,1988,0.32822585,0.32822585,3.5935516,0
Morocco,MAR,1989,0.6534946,0.6534946,6.7067337,0
Morocco,MAR,1990,0.18629026,0.18629026,1.7224045,0
Morocco,MAR,1991,0.017741919,0.017741919,1.030304,0
Morocco,MAR,1992,-0.77473116,-0.77473116,10.750252,0
Morocco,MAR,1993,-1.5405915,-1.5405915,2.5271606,0
Morocco,MAR,1994,1.1739249,1.1739249,8.514603,0
Morocco,MAR,1995,-0.6771507,-0.6771507,-1.3254318,0
Morocco,MAR,1996,3.9801078,3.9801078,0.68161774,0
Morocco,MAR,1997,0.37258005,0.37258005,3.8676453,0
Morocco,MAR,1998,-0.9048381,-0.9048381,3.762741,0
Morocco,MAR,1999,-2.815054,-2.815054,7.095375,0
Morocco,MAR,2000,-0.12715054,-0.12715054,-0.90148926,0
Morocco,MAR,2001,0.8254852,0.8254852,8.616585,0
Morocco,MAR,2002,-0.11393547,-0.11393547,3.3004684,0
Morocco,MAR,2003,1.7456656,1.7456656,-1.3874741,0
Morocco,MAR,2004,0.3894434,0.3894434,17.723404,0
Morocco,MAR,2005,-1.8056779,-1.8056779,14.576553,0
Morocco,MAR,2006,-0.036170483,-0.036170483,3.367035,0
Morocco,MAR,2007,0.022247314,0.022247314,-1.4586334,0
Morocco,MAR,2008,0.07227135,0.07227135,16.830154,0
Morocco,MAR,2009,4.853339,4.853339,-9.194458,0
Morocco,MAR,2010,3.1889505,3.1889505,15.977768,0
Morocco,MAR,2011,-4.011959,-4.011959,13.803024,0
Morocco,MAR,2012,-0.9735222,-0.9735222,4.647873,0
Morocco,MAR,2013,4.4331713,4.4331713,1.124176,0
Morocco,MAR,2014,-1.2537613,-1.2537613,4.2996674,0
Morocco,MAR,2015,2.228365,2.228365,1.6053772,0
Morocco,MAR,2016,0.5914879,0.5914879,1.8739319,0
Morocco,MAR,2017,-0.13291931,-0.13291931,10.6094055,0
Morocco,MAR,2018,4.8209496,4.8209496,3.1923218,0
Morocco,MAR,2019,2.7284832,2.7284832,19.298523,0
Morocco,MAR,2020,-1.5544567,-1.5544567,-21.923172,0
Morocco,MAR,2021,1.9368191,1.9368191,26.01236,0
Morocco,MAR,2022,-1.6156235,-1.6156235,-9.918335,0
Mozambique,MOZ,1996,,,,0
Mozambique,MOZ,1997,,,,0
Mozambique,MOZ,1998,,,,0
Mozambique,MOZ,1999,,,,0
Mozambique,MOZ,2017,,,,0
Mozambique,MOZ,2018,,,,0
Mozambique,MOZ,2019,,,,0
Mozambique,MOZ,2020,,,,0
Mozambique,MOZ,2021,,,,0
Mozambique,MOZ,2022,,,,0
Myanmar,MMR,1971,,,,0
Myanmar,MMR,1972,,,,0
Myanmar,MMR,1973,,,,0
Myanmar,MMR,1974,,,,0
Myanmar,MMR,1975,,,,0
Myanmar,MMR,1976,,,,0
Myanmar,MMR,1977,,,,0
Myanmar,MMR,1978,,,,0
Myanmar,MMR,1979,,,,0
Myanmar,MMR,1980,,,,0
Myanmar,MMR,1981,,,,0
Myanmar,MMR,1982,,,,0
Myanmar,MMR,1983,,,,0
Myanmar,MMR,1984,,,,0
Myanmar,MMR,1985,,,,0
Myanmar,MMR,1986,,,,0
Myanmar,MMR,1987,,,,0
Myanmar,MMR,1988,,,,0
Myanmar,MMR,1989,,,,0
Myanmar,MMR,1990,,,,0
Myanmar,MMR,1991,,,,0
Myanmar,MMR,1992,,,,0
Myanmar,MMR,1993,,,,0
Myanmar,MMR,1994,,,,0
Myanmar,MMR,1995,,,,0
Myanmar,MMR,1996,,,,0
Myanmar,MMR,1997,,,,0
Myanmar,MMR,1998,,,,0
Myanmar,MMR,1999,,,,0
Myanmar,MMR,2000,,,,0
Myanmar,MMR,2001,,,,0
Myanmar,MMR,2002,,,,0
Myanmar,MMR,2003,,,,0
Myanmar,MMR,2004,,,,0
Myanmar,MMR,2005,,,,0
Myanmar,MMR,2006,,,,0
Myanmar,MMR,2007,,,,0
Myanmar,MMR,2008,,,,0
Myanmar,MMR,2009,,,,0
Myanmar,MMR,2010,,,,0
Myanmar,MMR,2011,,,,0
Myanmar,MMR,2012,,,,0
Myanmar,MMR,2013,,,,0
Myanmar,MMR,2014,,,,0
Myanmar,MMR,2015,,,,0
Myanmar,MMR,2016,,,,0
Myanmar,MMR,2017,,,,0
Myanmar,MMR,2018,,,,0
Myanmar,MMR,2019,,,,0
Myanmar,MMR,2020,,,,0
Myanmar,MMR,2021,,,,0
Myanmar,MMR,2022,,,,0
Netherlands,NLD,1966,0,0,29.417328,0
Netherlands,NLD,1967,0,0,25.422607,0
Netherlands,NLD,1968,0.079450555,0,55.51358,0.079450555
Netherlands,NLD,1969,0.8143667,0,59.579346,0.8143667
Netherlands,NLD,1970,0.1503883,0,74.860596,0.1503883
Netherlands,NLD,1971,0.10498798,0,35.86902,0.10498798
Netherlands,NLD,1972,-0.22416353,0,112.590576,-0.22416353
Netherlands,NLD,1973,2.2189364,0,49.324585,2.2189364
Netherlands,NLD,1974,6.1545696,0,-49.878906,6.1545696
Netherlands,NLD,1975,2.7279167,2.5633402,4.1601562,0.16457653
Netherlands,NLD,1976,1.7440062,0.22026181,72.83386,1.5237446
Netherlands,NLD,1977,-0.47563744,-0.015960932,-15.633423,-0.45967674
Netherlands,NLD,1978,2.0912466,1.0981183,15.7751465,0.9931288
Netherlands,NLD,1979,-1.9554014,-0.3351817,31.647217,-1.6202202
Netherlands,NLD,1980,1.7557125,-0.26176047,-58.432983,2.0174732
Netherlands,NLD,1981,-1.3432093,0.19472432,-43.752014,-1.5379333
Netherlands,NLD,1982,-1.9394407,-2.6176074,-60.74469,0.6781664
Netherlands,NLD,1983,-0.98248863,-0.10853493,4.633484,-0.8739538
Netherlands,NLD,1984,-0.33695507,-0.68313164,29.6391,0.34617615
Netherlands,NLD,1985,1.8958168,1.3623656,23.583374,0.53345203
Netherlands,NLD,1986,1.2599764,0.36048365,39.532104,0.89949226
Netherlands,NLD,1987,-1.4000769,0.47268176,19.194092,-1.8727589
Netherlands,NLD,1988,0.80658245,0.46891785,2.1295166,0.3376646
Netherlands,NLD,1989,1.3077917,0.33168697,2.7797241,0.97610474
Netherlands,NLD,1990,-1.9616871,-0.49469066,24.238586,-1.4669962
Netherlands,NLD,1991,-0.08470726,0.4061823,17.413208,-0.49088955
Netherlands,NLD,1992,1.567585,0.23111582,9.486572,1.3364697
Netherlands,NLD,1993,0.7713299,0.3513775,7.0773926,0.4199524
Netherlands,NLD,1994,0.5064964,0.45258307,-10.663818,0.053913116
Netherlands,NLD,1995,0.5947504,0.45003772,37.558228,0.14471245
Netherlands,NLD,1996,1.6915369,1.2886086,40.457275,0.4029274
Netherlands,NLD,1997,-4.3542233,0.61710405,-13.905884,-4.971326
Netherlands,NLD,1998,4.9343185,0.9587016,2.1572876,3.9756165
Netherlands,NLD,1999,0.64128304,0.58702374,-12.80658,0.054258347
Netherlands,NLD,2000,1.6814766,1.4232769,11.361084,0.2581997
Netherlands,NLD,2001,1.090538,1.0123177,37.64734,0.078222275
Netherlands,NLD,2002,1.8382778,2.0758686,-1.3344116,-0.23759174
Netherlands,NLD,2003,0.06313896,-0.15727234,6.9519653,0.22041035
Netherlands,NLD,2004,3.499424,4.1125507,32.16858,-0.6131258
Netherlands,NLD,2005,7.162922,6.747757,16.334839,0.415164
Netherlands,NLD,2006,0.60084915,2.1116486,-23.266968,-1.5107985
Netherlands,NLD,2007,3.472889,1.5489616,14.475342,1.9239273
Netherlands,NLD,2008,4.9528313,5.1083546,-18.088135,-0.15552521
Netherlands,NLD,2009,5.284275,5.140768,-20.38208,0.14350891
Netherlands,NLD,2010,-1.1199837,-0.30659866,92.47974,-0.8133869
Netherlands,NLD,2011,4.513405,4.1235886,-60.072266,0.3898182
Netherlands,NLD,2012,0.019207,0.68045044,-19.411621,-0.6612444
Netherlands,NLD,2013,-4.4942093,-1.7544823,-28.32019,-2.739726
Netherlands,NLD,2014,1.796627,-1.2788315,-48.350952,3.0754566
Netherlands,NLD,2015,4.4682465,4.565838,13.30719,-0.097587585
Netherlands,NLD,2016,1.646965,2.011837,7.8685303,-0.36487484
Netherlands,NLD,2017,6.140831,7.625168,1.6149902,-1.484334
Netherlands,NLD,2018,6.5285797,6.2942963,-32.012268,0.23427773
Netherlands,NLD,2019,13.254028,12.287853,-17.546875,0.9661827
Netherlands,NLD,2020,29.387543,28.976242,-62.352295,0.41129303
Netherlands,NLD,2021,20.53151,21.220581,6.103882,-0.68906116
Netherlands,NLD,2022,20.74321,19.9524,-52.41638,0.7908058
Netherlands Antilles,ANT,1966,,,,0
Netherlands Antilles,ANT,1967,,,,0
Netherlands Antilles,ANT,1968,,,,0
Netherlands Antilles,ANT,1969,,,,0
Netherlands Antilles,ANT,1970,,,,0
Netherlands Antilles,ANT,1971,,,,0
Netherlands Antilles,ANT,1972,,,,0
Netherlands Antilles,ANT,1973,,,,0
Netherlands Antilles,ANT,1974,,,,0
Netherlands Antilles,ANT,1975,,,,0
Netherlands Antilles,ANT,1976,,,,0
Netherlands Antilles,ANT,1977,,,,0
Netherlands Antilles,ANT,1978,,,,0
Netherlands Antilles,ANT,1979,,,,0
Netherlands Antilles,ANT,1980,,,,0
Netherlands Antilles,ANT,1981,,,,0
Netherlands Antilles,ANT,1982,,,,0
Netherlands Antilles,ANT,1983,,,,0
Netherlands Antilles,ANT,1984,,,,0
Netherlands Antilles,ANT,1985,,,,0
Netherlands Antilles,ANT,1986,,,,0
Netherlands Antilles,ANT,1987,,,,0
Netherlands Antilles,ANT,1988,,,,0
Netherlands Antilles,ANT,1989,,,,0
Netherlands Antilles,ANT,1990,,,,0
Netherlands Antilles,ANT,1991,,,,0
Netherlands Antilles,ANT,1992,,,,0
Netherlands Antilles,ANT,1993,,,,0
Netherlands Antilles,ANT,1994,,,,0
Netherlands Antilles,ANT,1995,,,,0
Netherlands Antilles,ANT,1996,,,,0
Netherlands Antilles,ANT,1997,,,,0
Netherlands Antilles,ANT,1998,,,,0
Netherlands Antilles,ANT,1999,,,,0
Netherlands Antilles,ANT,2000,,,,0
Netherlands Antilles,ANT,2001,,,,0
Netherlands Antilles,ANT,2002,,,,0
Netherlands Antilles,ANT,2003,,,,0
Netherlands Antilles,ANT,2004,,,,0
Netherlands Antilles,ANT,2005,,,,0
Netherlands Antilles,ANT,2006,,,,0
Netherlands Antilles,ANT,2007,,,,0
Netherlands Antilles,ANT,2008,,,,0
Netherlands Antilles,ANT,2009,,,,0
Netherlands Antilles,ANT,2010,,,,0
Netherlands Antilles,ANT,2011,,,,0
New Caledonia,NCL,1996,,,,0
New Caledonia,NCL,1997,,,,0
New Caledonia,NCL,1998,,,,0
New Caledonia,NCL,1999,,,,0
New Caledonia,NCL,2000,,,,0
New Caledonia,NCL,2001,,,,0
New Caledonia,NCL,2002,,,,0
New Caledonia,NCL,2003,,,,0
New Caledonia,NCL,2004,,,,0
New Caledonia,NCL,2005,,,,0
New Caledonia,NCL,2006,,,,0
New Caledonia,NCL,2007,,,,0
New Caledonia,NCL,2008,,,,0
New Caledonia,NCL,2009,,,,0
New Caledonia,NCL,2010,,,,0
New Caledonia,NCL,2011,,,,0
New Caledonia,NCL,2012,,,,0
New Caledonia,NCL,2013,,,,0
New Caledonia,NCL,2014,,,,0
New Caledonia,NCL,2015,,,,0
New Caledonia,NCL,2016,,,,0
New Caledonia,NCL,2017,,,,0
New Caledonia,NCL,2018,,,,0
New Caledonia,NCL,2019,,,,0
New Caledonia,NCL,2020,,,,0
New Caledonia,NCL,2021,,,,0
New Caledonia,NCL,2022,,,,0
New Zealand,NZL,1966,2.357338,2.357338,,0
New Zealand,NZL,1967,0.589962,0.589962,,0
New Zealand,NZL,1968,2.090355,2.090355,,0
New Zealand,NZL,1969,-0.31431198,-0.31431198,,0
New Zealand,NZL,1970,2.9047127,2.9047127,,0
New Zealand,NZL,1971,5.0483284,5.0483284,-0.055656433,0
New Zealand,NZL,1972,2.577259,2.577259,4.859993,0
New Zealand,NZL,1973,-0.5363159,-0.5363159,5.273941,0
New Zealand,NZL,1974,2.8754196,2.8754196,-1.208786,0
New Zealand,NZL,1975,4.450321,4.450321,-2.4792328,0
New Zealand,NZL,1976,-3.5852547,-3.5852547,7.8289337,0
New Zealand,NZL,1977,-2.5209084,-2.5209084,5.2279587,0
New Zealand,NZL,1978,2.843483,2.843483,-4.1711884,0
New Zealand,NZL,1979,7.882473,7.882473,-6.0886,0
New Zealand,NZL,1980,2.9908905,2.9908905,-2.7334366,0
New Zealand,NZL,1981,0.85115814,0.85115814,-0.45326233,0
New Zealand,NZL,1982,-3.9795227,-3.9795227,8.447739,0
New Zealand,NZL,1983,4.3322334,4.3322334,1.1479263,0
New Zealand,NZL,1984,2.2890549,2.2890549,6.3366623,0
New Zealand,NZL,1985,-2.3389664,-2.3389664,3.4940567,0
New Zealand,NZL,1986,7.2733765,7.2733765,4.7179337,0
New Zealand,NZL,1987,-0.5145416,-0.5145416,2.3471756,0
New Zealand,NZL,1988,3.0845184,3.0845184,3.9125671,0
New Zealand,NZL,1989,0.1980133,0.1980133,3.8097,0
New Zealand,NZL,1990,2.9348297,2.9348297,4.2561417,0
New Zealand,NZL,1991,-0.3758011,-0.3758011,4.1280212,0
New Zealand,NZL,1992,-5.483383,-5.483383,5.797531,0
New Zealand,NZL,1993,7.529907,7.529907,-1.7850952,0
New Zealand,NZL,1994,6.528389,6.528389,4.362854,0
New Zealand,NZL,1995,4.883339,4.883339,2.884842,0
New Zealand,NZL,1996,-4.2089157,-4.2089157,7.2910614,0
New Zealand,NZL,1997,-8.364052,-8.364052,8.397888,0
New Zealand,NZL,1998,6.8593597,6.8593597,-6.8584747,0
New Zealand,NZL,1999,-6.3469315,-6.3469315,8.257202,0
New Zealand,NZL,2000,5.265869,5.265869,4.358551,0
New Zealand,NZL,2001,-9.20311,-9.20311,7.1288605,0
New Zealand,NZL,2002,8.389786,8.389786,-0.58039856,0
New Zealand,NZL,2003,-4.4328003,-4.4328003,-2.78862,0
New Zealand,NZL,2004,10.916328,10.916328,-4.3071594,0
New Zealand,NZL,2005,-9.876732,-9.876732,3.9553833,0
New Zealand,NZL,2006,0.9831314,0.9831314,0.5225525,0
New Zealand,NZL,2007,1.1028137,1.1028137,-1.9013367,0
New Zealand,NZL,2008,-2.038948,-2.038948,2.6707458,0
New Zealand,NZL,2009,7.7807846,7.7807846,-8.373795,0
New Zealand,NZL,2010,4.0930405,4.0930405,1.5276947,0
New Zealand,NZL,2011,2.2752075,2.2752075,-1.3072205,0
New Zealand,NZL,2012,-5.594864,-5.594864,7.3459473,0
New Zealand,NZL,2013,0.6770401,0.6770401,1.0372467,0
New Zealand,NZL,2014,5.5667343,5.5667343,5.5509796,0
New Zealand,NZL,2015,2.0349426,2.0349426,-0.5069885,0
New Zealand,NZL,2016,3.1661987,3.1661987,-0.43489075,0
New Zealand,NZL,2017,-3.1357574,-3.1357574,8.035782,0
New Zealand,NZL,2018,2.0977936,2.0977936,-3.4395905,0
New Zealand,NZL,2019,-1.2808456,-1.2808456,6.9016724,0
New Zealand,NZL,2020,-3.5124207,-3.5124207,-20.783218,0
New Zealand,NZL,2021,0.98526764,0.98526764,-5.317932,0
New Zealand,NZL,2022,5.846451,5.846451,-8.3098755,0
Nigeria,NGA,1966,,,,0
Nigeria,NGA,1967,,,,0
Nigeria,NGA,1968,,,,0
Nigeria,NGA,1969,,,,0
Nigeria,NGA,1970,,,,0
Nigeria,NGA,1971,,,,0
Nigeria,NGA,1972,,,,0
Nigeria,NGA,1973,,,,0
Nigeria,NGA,1974,,,,0
Nigeria,NGA,1975,,,,0
Nigeria,NGA,1976,,,,0
Nigeria,NGA,1977,,,,0
Nigeria,NGA,1978,,,,0
Nigeria,NGA,1979,,,,0
Nigeria,NGA,1980,,,,0
Nigeria,NGA,1981,,,,0
Nigeria,NGA,1982,,,,0
Nigeria,NGA,1983,,,,0
Nigeria,NGA,1984,,,,0
Nigeria,NGA,1985,,,,0
Nigeria,NGA,1986,,,,0
Nigeria,NGA,1987,,,,0
Nigeria,NGA,1988,,,,0
Nigeria,NGA,1989,,,,0
Nigeria,NGA,1990,,,,0
Nigeria,NGA,1991,,,,0
Nigeria,NGA,1992,,,,0
Nigeria,NGA,1993,,,,0
Nigeria,NGA,1994,,,,0
Nigeria,NGA,1995,,,,0
Nigeria,NGA,1996,,,,0
Nigeria,NGA,1997,,,,0
Nigeria,NGA,1998,,,,0
Nigeria,NGA,1999,,,,0
Nigeria,NGA,2000,,,,0
Nigeria,NGA,2001,,,,0
Nigeria,NGA,2002,,,,0
Nigeria,NGA,2003,,,,0
Nigeria,NGA,2004,,,,0
Nigeria,NGA,2005,,,,0
Nigeria,NGA,2006,,,,0
Nigeria,NGA,2007,,,,0
Nigeria,NGA,2008,,,,0
Nigeria,NGA,2009,,,,0
Nigeria,NGA,2010,,,,0
Nigeria,NGA,2011,,,,0
Nigeria,NGA,2012,,,,0
Nigeria,NGA,2013,,,,0
Nigeria,NGA,2014,,,,0
Nigeria,NGA,2015,,,,0
Nigeria,NGA,2016,,,,0
Nigeria,NGA,2017,,,,0
Nigeria,NGA,2018,,,,0
Nigeria,NGA,2019,,,,0
Nigeria,NGA,2020,,,,0
Nigeria,NGA,2021,,,,0
Nigeria,NGA,2022,,,,0
Non-OECD (EI),,1966,58.335693,57.724792,752.2705,0.61089563
Non-OECD (EI),,1967,5.8720703,5.259033,440.8379,0.6129999
Non-OECD (EI),,1968,96.680786,94.242065,562.0215,2.4387317
Non-OECD (EI),,1969,76.9917,73.42444,945.21387,3.5672503
Non-OECD (EI),,1970,94.460266,90.67767,1196.9697,3.782628
Non-OECD (EI),,1971,55.91394,53.903442,1190.5596,2.0104465
Non-OECD (EI),,1972,68.34296,55.338684,1024.1797,13.004278
Non-OECD (EI),,1973,63.799805,47.749878,1135.7207,16.049973
Non-OECD (EI),,1974,137.31995,111.52637,857.70703,25.793495
Non-OECD (EI),,1975,79.114136,48.794556,1166.1328,30.319618
Non-OECD (EI),,1976,127.10071,91.802246,1099.6445,35.298424
Non-OECD (EI),,1977,162.17407,128.3374,1364.2988,33.8367
Non-OECD (EI),,1978,172.39807,156.67883,1306.1602,15.719238
Non-OECD (EI),,1979,140.81995,110.03552,1143.877,30.784409
Non-OECD (EI),,1980,182.1416,136.92078,468.3496,45.22081
Non-OECD (EI),,1981,119.531006,64.30896,616.8457,55.222168
Non-OECD (EI),,1982,65.57007,13.840332,922.72656,51.729584
Non-OECD (EI),,1983,156.17773,92.50183,951.77344,63.675964
Non-OECD (EI),,1984,320.67383,187.78125,1265.5078,132.89267
Non-OECD (EI),,1985,193.39478,128.02075,757.9082,65.37396
Non-OECD (EI),,1986,86.64722,112.875244,1163.4512,-26.22815
Non-OECD (EI),,1987,173.71631,74.883545,1392.3125,98.83295
Non-OECD (EI),,1988,257.49878,152.8938,1341.6562,104.60492
Non-OECD (EI),,1989,38.689697,72.00488,781.8867,-33.315125
Non-OECD (EI),,1990,77.97046,97.99243,790.8281,-20.021973
Non-OECD (EI),,1991,110.63696,106.41748,112.515625,4.2193604
Non-OECD (EI),,1992,25.592773,36.89453,0.796875,-11.301758
Non-OECD (EI),,1993,175.17139,167.8894,-218.98438,7.2821045
Non-OECD (EI),,1994,150.00293,182.22949,109.84766,-32.226685
Non-OECD (EI),,1995,162.87305,136.3689,532.8867,26.50415
Non-OECD (EI),,1996,76.99414,-2.8198242,833.9922,79.81384
Non-OECD (EI),,1997,78.33984,64.214355,344.2539,14.125732
Non-OECD (EI),,1998,141.86914,164.81274,311.14062,-22.943604
Non-OECD (EI),,1999,81.916016,34.184082,836.0742,47.73169
Non-OECD (EI),,2000,196.28564,127.704346,1386.1836,68.58136
Non-OECD (EI),,2001,116.89014,80.14258,1434.3711,36.74774
Non-OECD (EI),,2002,116.79834,69.504395,1683.0234,47.293823
Non-OECD (EI),,2003,114.52539,47.093506,3367.3203,67.43182
Non-OECD (EI),,2004,497.01514,473.62793,4113.801,23.38733
Non-OECD (EI),,2005,236.03174,232.90479,3405.496,3.1269531
Non-OECD (EI),,2006,288.55225,256.43848,3193.7656,32.114014
Non-OECD (EI),,2007,304.8291,283.68555,3309.4805,21.14331
Non-OECD (EI),,2008,458.69434,434.41797,1841.4727,24.276245
Non-OECD (EI),,2009,97.34717,110.098145,936.01953,-12.750977
Non-OECD (EI),,2010,586.9917,526.9951,3601.129,59.99695
Non-OECD (EI),,2011,219.54004,152.5542,3714.8516,66.98535
Non-OECD (EI),,2012,546.7246,516.9253,2090.3516,29.799683
Non-OECD (EI),,2013,563.4326,556.0459,1372.0703,7.3865967
Non-OECD (EI),,2014,633.9795,542.5322,1474.1562,91.4469
Non-OECD (EI),,2015,346.2832,230.78906,750.03906,115.49402
Non-OECD (EI),,2016,685.5371,592.4629,812.25,93.07471
Non-OECD (EI),,2017,688.85254,604.65234,1875.9453,84.20007
Non-OECD (EI),,2018,913.95703,789.2617,2402.789,124.69519
Non-OECD (EI),,2019,889.2578,716.3076,1464.9609,172.95007
Non-OECD (EI),,2020,654.9238,623.5469,-1860.2344,31.37732
Non-OECD (EI),,2021,1091.876,915.2793,4528.0625,176.59619
Non-OECD (EI),,2022,982.7285,992.60547,291.46875,-9.876221
North America,,1966,53.114624,47.390625,871.5586,5.724043
North America,,1967,98.27356,91.875854,517.9629,6.3977146
North America,,1968,35.81836,19.148804,1038.8223,16.66952
North America,,1969,132.73743,129.7124,872.05273,3.0249977
North America,,1970,44.804077,19.836304,766.56445,24.967773
North America,,1971,130.8103,72.95911,342.42188,57.851242
North America,,1972,141.10327,85,1012.6582,56.103317
North America,,1973,154.93945,44.3385,919.04297,110.600876
North America,,1974,226.06519,136.56042,-605.3965,89.50473
North America,,1975,134.05469,-34.731323,-674.62695,168.7862
North America,,1976,70.21338,0.91174316,1145.9375,69.30151
North America,,1977,47.17578,-156.70557,664.4004,203.88135
North America,,1978,309.97705,219.96277,296.60352,90.01422
North America,,1979,-15.543945,36.376343,401.56836,-51.920227
North America,,1980,3.895996,8.12561,-707.4121,-4.2296143
North America,,1981,96.13623,25.971313,-618.4551,70.164795
North America,,1982,139.05103,113.79346,-1034.6211,25.25763
North America,,1983,159.65137,97.93335,-261.88477,61.71808
North America,,1984,166.14111,54.50305,1050.2441,111.63806
North America,,1985,138.50513,-52.51233,-67.12695,191.01746
North America,,1986,164.19922,43.064087,28.964844,121.13501
North America,,1987,45.405518,-94.75757,777.69727,140.16321
North America,,1988,133.75586,-96.31702,962.4375,230.07288
North America,,1989,121.24121,123.14575,519.6504,-1.904541
North America,,1990,244.5476,114.82922,-193.64453,129.71838
North America,,1991,173.03369,28.983154,-161.05469,144.05078
North America,,1992,-48.803223,-54.189575,473.7578,5.3862305
North America,,1993,127.384766,112.225464,438.7129,15.15918
North America,,1994,69.38672,-57.857178,581.06055,127.2439
North America,,1995,273.55664,191.32227,309.96484,82.234375
North America,,1996,165.28662,177.23486,809.89844,-11.948486
North America,,1997,-156.69238,2.4899902,420.8125,-159.18213
North America,,1998,-50.555664,-150.65283,239.88281,100.096924
North America,,1999,230.8623,60.193115,354.18555,170.66943
North America,,2000,-15.630859,-85.20923,853.93945,69.57861
North America,,2001,-236.10352,-276.64172,-453.96484,40.53784
North America,,2002,221.48535,205.01233,339.2539,16.473145
North America,,2003,-74.6416,-10.887695,219.08789,-63.75415
North America,,2004,114.23193,18.881592,583.55273,95.350586
North America,,2005,75.870605,102.112305,151.67188,-26.241943
